Date,Close,Open,High,Low,Volume,Change_pct,Ty_gia_ngoai_te,EMA20,EMA50,SMA20,SMA50,BB_Middle,BB_Upper,BB_Lower,BB_Width,RSI,MACD,Signal
2007-11-15,1002.71,1007.06,1007.06,1001.28,14430.0,0.9,"16,055.0",1035.71873581102,1030.4130816380418,1050.7459999999999,1034.4068,1050.7459999999999,1126.5879104800235,974.9040895199762,0.1443582187893624,25.178344301277463,-15.588438993282352,-5.103580959876083
2007-11-16,998.22,996.07,998.22,996.07,11750.0,-0.45,"16,060.0",1032.147427638542,1029.1506078483148,1045.8035,1035.6886,1045.8035,1121.8180133718204,969.7889866281796,0.14537054689876328,28.992613346918006,-16.403968051806714,-7.363658378262209
2007-11-19,998.75,996.48,998.75,996.41,8500.0,0.05,"16,050.0",1028.9667202443952,1027.958427148381,1041.4540000000002,1037.1208,1041.4540000000002,1117.8011634326208,965.1068365673794,0.14661648701262017,26.633331140206636,-16.81369631074392,-9.253665964758552
2007-11-20,983.52,984.3,984.91,983.52,8470.0,-1.52,"16,050.0",1024.6384611735004,1026.2157437307974,1036.8655,1038.3816,1036.8655,1115.6424820709535,958.0885179290467,0.15195217136832773,24.906171168399737,-18.158028179589337,-11.03453840772471
2007-11-21,971.49,963.56,971.79,963.56,10560.0,-1.22,"16,050.0",1019.5767029665004,1024.0696361335113,1030.6299999999999,1039.3876,1030.6299999999999,1109.3745639894685,951.8854360105313,0.15280860054426632,18.109082025285517,-19.96400866737895,-12.820432459655558
2007-11-22,977.17,977.57,980.02,977.17,8850.0,0.58,"16,050.0",1015.5379693506432,1022.2304347165109,1024.712,1040.5048000000002,1024.712,1100.660545351767,948.7634546482329,0.14823393373312121,22.06470147389453,-20.69833516160304,-14.396013000045055
2007-11-23,975.92,979.11,979.11,974.44,8980.0,-0.13,"16,044.0",1011.7648294124866,1020.414339237432,1018.884,1041.414,1018.884,1090.7137813620723,947.0542186379278,0.14099697583252313,24.8995700895059,-21.137498823327178,-15.744310164701481
2007-11-26,991.38,982.18,991.38,982.18,12750.0,1.58,"16,035.0",1009.8234170874879,1019.2757376987092,1015.243,1042.5467999999998,1015.243,1084.7457460570479,945.7402539429522,0.13691844426811675,35.79028962018178,-20.00741338652051,-16.596930809065288
2007-11-27,988.08,998.72,998.72,988.08,10240.0,-0.33,"16,030.0",1007.7526154601081,1018.0523754360148,1011.158,1043.605,1011.158,1076.6525563346336,945.6634436653666,0.12954366446120882,35.10020732550103,-19.1572619658142,-17.108997040415073
2007-11-28,984.57,988.59,988.59,984.57,9220.0,-0.36,"16,022.0",1005.5447473210503,1016.7393411051908,1007.1320000000002,1044.372,1007.1320000000002,1068.432618903006,945.8313810969945,0.12173303778056048,35.398661834402006,-18.55287253972449,-17.397772140276956
2007-11-29,980.09,984.86,984.86,980.09,8960.0,-0.46,"16,045.0",1003.1204856714264,1015.3021120422422,1002.3404999999999,1044.7015999999999,1002.3404999999999,1055.433663986544,949.2473360134558,0.10593837919657859,36.33567033910431,-18.22529823108175,-17.563277358437915
2007-11-30,972.35,973.19,974.39,972.35,10180.0,-0.79,"16,035.0",1000.1899632265287,1013.6177154915661,997.6265000000001,1044.9752,997.6265000000001,1042.8430634649048,952.4099365350954,0.09064828062387016,37.52493535278906,-18.378391884070197,-17.726300263564372
2007-12-03,987.96,977.86,987.96,977.86,9960.0,1.61,"16,035.0",999.0252048240021,1012.6115305703282,994.667,1045.218,994.667,1033.5385699654098,955.7954300345903,0.07815996703501729,56.06687494722621,-17.043654525196985,-17.589771115890898
2007-12-04,988.91,990.51,990.51,988.91,10730.0,0.1,"16,035.0",998.061851983621,1011.6820587832565,992.527,1044.7986,992.527,1027.3093676443134,957.7446323556867,0.07008850669918974,47.56097560975608,-15.7279069702372,-17.217398286760158
2007-12-05,976.21,981.95,981.95,976.21,8370.0,-1.28,"16,030.0",995.9807232232761,1010.2909976545013,989.7774999999999,1044.0046,989.7774999999999,1020.0953279147845,959.4596720852153,0.06126190566018046,37.1309246309246,-15.5309206297959,-16.880102755367307
2007-12-06,974.46,973.65,974.46,971.67,7400.0,-0.18,"16,030.0",993.931130535345,1008.8858604915798,987.177,1043.2120000000002,987.177,1012.8022138167607,961.5517861832393,0.0519161484045125,38.146078627020536,-15.33919719349808,-16.571921642993463
2007-12-07,974.63,970.15,976.19,970.15,8970.0,0.02,"16,030.0",992.0929276272169,1007.5424934134787,984.9939999999999,1041.7674,984.9939999999999,1006.5795394089598,963.40846059104,0.04382877339143163,37.92309232926094,-15.000619604449867,-16.257661235284743
2007-12-10,958.48,966.72,966.72,958.48,10420.0,-1.66,"16,030.0",988.8916964246248,1005.6184740639306,982.6120000000001,1039.2492,982.6120000000001,1004.8849456846306,960.3390543153696,0.04533416177419059,37.576900178606856,-15.852724118962556,-16.176673812020304
2007-12-11,941.04,948.91,948.91,941.04,8630.0,-1.82,"16,030.0",984.334392003232,1003.085984884953,980.9844999999999,1036.0803999999998,980.9844999999999,1009.8225563436758,952.146443656324,0.0587941121264932,35.66249176005269,-17.73089461758127,-16.487517973132498
2007-12-12,946.32,936.2,952.24,936.2,9430.0,0.56,"16,020.0",980.7139737172099,1000.8598678306411,978.6129999999999,1032.8748,978.6129999999999,1010.6539225834216,946.5720774165783,0.06548231544731506,35.41922677001611,-18.579137662167568,-16.905841910939515
2007-12-13,930.36,941.76,941.76,930.36,6850.0,-1.69,"16,015.0",975.9183571727137,998.0951671314003,974.9955,1029.7268,974.9955,1011.5940587722707,938.3969412277293,0.07507431320918043,31.095435684647327,-20.305149874739072,-17.585703503699428
2007-12-14,922.09,924.11,926.1,922.09,8360.0,-0.89,"16,035.0",970.7918469657886,995.1145723419337,971.189,1026.536,971.189,1013.0716294353385,929.3063705646614,0.08625021377988955,19.42458741505604,-22.085756025617115,-18.485714008082965
2007-12-17,911.15,918.61,918.61,911.15,7970.0,-1.19,"16,030.0",965.1116710642849,991.8218440147991,966.809,1023.0616,966.809,1014.4780772105156,919.1399227894843,0.09861115734445094,18.19760231500618,-24.10183485008713,-19.608938176483797
2007-12-18,919.6,911.42,919.6,911.42,7870.0,0.93,"16,030.0",960.7772262010196,988.9896148377481,963.6129999999999,1019.5064,963.6129999999999,1014.9913964839309,912.234603516069,0.10663699324091921,24.195726427833833,-24.732644927947376,-20.63367952677651
2007-12-19,946.78,932.59,946.78,932.59,10300.0,2.96,"16,033.0",959.4441570390177,987.3343358245031,962.3775000000002,1016.3486,962.3775000000002,1014.1452745218415,910.6097254781588,0.10758309399760772,38.7913049330372,-22.7768107162658,-21.06230576467437
2007-12-20,930.45,949.15,949.15,930.45,9020.0,-1.72,"16,035.0",956.6828087495875,985.1035775568756,960.0414999999999,1012.9714,960.0414999999999,1013.1965780957498,906.88642190425,0.11073495905281158,36.67133223056369,-22.287575243110496,-21.307359660361595
2007-12-21,935.07,930.37,935.07,930.37,8380.0,0.5,"16,030.0",954.6244460115315,983.1414764762138,957.999,1009.5806,957.999,1011.7214034027264,904.2765965972736,0.11215544776711958,31.9105273958547,-21.281734627469177,-21.302234653783113
2007-12-24,930.86,933.66,933.66,930.86,7320.0,-0.45,"16,045.0",952.3611654390047,981.0912224967544,954.973,1006.0936,954.973,1007.584905036558,902.3610949634419,0.1101851152578304,30.57878889260624,-20.58699642857664,-21.15918700874182
2007-12-25,918.43,925.11,925.11,918.43,7540.0,-1.34,"16,030.0",949.1296258733852,978.6339196537444,951.4905000000001,1002.3845999999999,951.4905000000001,1004.0959247652627,898.8850752347375,0.110574776658858,30.634133261831337,-20.79964317954591,-21.087278242902638
2007-12-26,924.37,917.31,924.37,917.31,8590.0,0.65,"16,010.0",946.7715662663961,976.5059228045781,948.4804999999999,998.8462000000001,948.4804999999999,999.9941917823745,896.9668082176253,0.10862361805514109,33.67020929777662,-20.255367634812046,-20.92089612128452
2007-12-27,921.75,923.08,923.08,921.75,7980.0,-0.28,"16,015.0",944.3885599553107,974.3586317142025,945.5634999999999,995.5076000000001,945.5634999999999,996.1392763006946,894.9877236993051,0.10697489127000942,33.03170324733671,-19.80711337458115,-20.698139571943848
2007-12-28,927.02,920.72,927.02,920.72,5900.0,0.57,"16,015.0",942.7344113881383,972.5022147842338,943.2969999999999,992.1065999999998,943.2969999999999,992.8713414532475,893.7226585467523,0.10510865920966059,39.147233337932946,-18.809796066712693,-20.32047087089762
2008-01-02,921.07,925.66,926.01,921.07,6470.0,-0.64,"15,985.0",940.6711341130774,970.4852651848522,939.9525,988.8131999999999,939.9525,985.7189900968639,894.1860099031361,0.09738043166407641,42.517796927688316,-18.28870933186738,-19.914118563091574
2008-01-03,908.25,913.56,915.46,908.25,8890.0,-1.39,"15,985.0",937.5834070546891,968.0446665501521,935.9195,985.4723999999999,935.9195,977.5497650407764,894.2892349592236,0.08896120882357171,36.499042485282644,-18.694710216739622,-19.670236893821183
2008-01-04,903.09,904.83,905.38,903.09,8130.000000000001,-0.57,"15,980.0",934.2983206685283,965.497424724656,932.2635,981.6102000000001,932.2635,971.78497998237,892.74202001763,0.08478607171120614,39.526845379829496,-19.211380879055355,-19.57846569086802
2008-01-07,887.08,899.53,899.53,884.03,9240.0,-1.77,"15,975.0",929.801337747716,962.4222315981989,927.8945,977.4412000000001,927.8945,967.0930254690052,888.6959745309948,0.08448918593440348,37.30877981584863,-20.674397712732343,-19.797652095240885
2008-01-08,893.74,892.68,899.22,892.68,9690.0,0.75,"15,978.0",926.366924628886,959.7288107512106,923.85,973.4664,923.85,959.2534021558297,888.4465978441704,0.07664318267214303,43.486719042274615,-21.053748249513546,-20.048871326095416
2008-01-09,878.41,888.69,889.12,878.41,8310.0,-1.72,"15,968.0",921.799598473754,956.539837780575,919.8465,969.7506,919.8465,956.8348357289415,882.8581642710585,0.08042284387436703,35.34476624208352,-22.33393743645604,-20.505884548167543
2008-01-10,850.07,858.07,858.56,849.69,12590.0,-3.23,"15,975.0",914.9682081429203,952.364550024474,915.2980000000001,965.3564,915.2980000000001,962.3242393048263,868.271760695174,0.10275612817863942,15.872679793916305,-25.343157597890013,-21.473339158112037
2008-01-11,860.77,860.52,867.5,860.13,7570.0,1.26,"15,975.0",909.8064740340707,948.7726068862594,911.0205,961.27,911.0205,961.5950250933505,860.4459749066494,0.11102829210396589,24.393649860355694,-26.558436555162984,-22.490358637522228
2008-01-14,841.0,859.29,859.29,841.0,10680.0,-2.3,"15,980.0",903.2534765070163,944.5462301456218,906.5525,956.5716,906.5525,965.0945424274371,848.0104575725629,0.12915312114287275,18.894253025593514,-28.785011959805274,-23.749289301978838
2008-01-15,808.83,819.04,820.2,807.72,10680.0,-3.83,"15,970.0",894.2607644587291,939.224025041872,900.8895,951.4156000000002,900.8895,973.3586479836115,828.4203520163885,0.16088354450487322,15.94574984651446,-32.767713351364705,-25.55297411185601
2008-01-16,846.07,836.43,846.07,835.2,14170.0,4.6,"15,968.0",889.671167843612,935.5709260206221,897.6355,947.3940000000001,897.6355,973.90934472031,821.36165527969,0.16994391313692467,32.26296695754486,-32.54392995898138,-26.951165281281085
2008-01-17,833.81,861.78,861.78,830.74,11570.0,-1.45,"15,975.0",884.3510566204109,931.5803014707939,893.3460000000001,943.436,893.3460000000001,973.9455051310201,812.7464948689801,0.18044409474273126,28.468854018069393,-32.97573579162702,-28.156079383350274
2008-01-18,847.05,831.08,847.05,828.22,7370.0,1.59,"15,973.0",880.7985750375146,928.2653876876255,888.3594999999999,939.753,888.3594999999999,967.3640364386858,809.354963561314,0.1778661373884918,33.093427485062435,-31.88207100761292,-28.901277708202805
2008-01-21,833.88,839.31,839.37,833.88,9730.0,-1.55,"15,980.0",876.330139319656,924.5639999351697,883.5310000000002,935.9011999999999,883.5310000000002,963.5024056529096,803.5595943470908,0.18102682453226748,29.64775806310635,-31.712480980164628,-29.46351836259517
2008-01-22,807.74,808.46,813.01,807.74,12750.0,-3.13,"15,981.0",869.7977450987364,919.9826666043787,877.1645000000001,931.6902,877.1645000000001,960.0793363271305,794.2496636728697,0.18905196534317195,27.24388578771935,-33.30345767113647,-30.23150622430343
2008-01-23,776.68,785.77,787.12,775.3,11310.0,-3.85,"15,980.0",860.9293884226663,914.3629541885207,869.4555,927.1014,869.4555,959.6960992129525,779.2149007870476,0.20757956954197765,25.384471468662284,-36.64814359516117,-31.51483369847498
2008-01-24,764.13,785.92,790.52,764.13,12850.0,-1.62,"15,970.0",851.710399049079,908.4714657889709,861.7405000000001,922.9122,861.7405000000001,960.3471316708499,763.1338683291503,0.2288545836498337,24.70142732304106,-39.85212095905331,-33.18229115059065
2008-01-25,776.04,763.66,778.82,762.99,7890.0,1.56,"15,960.0",844.5036943777382,903.2780749737171,854.324,918.5579999999999,854.324,955.3790179279486,753.2689820720514,0.23657305174137352,29.478080875286437,-40.958118939777364,-34.73745670842799
2008-01-28,785.07,781.92,785.07,775.9,7590.0,1.16,"15,970.0",838.8433425322394,898.6424641904341,847.49,914.2052,847.49,947.8297743459016,747.1502256540984,0.2367928219705284,30.090506027628166,-40.63754050370892,-35.91747346748418
2008-01-29,811.61,787.3,811.61,786.42,9960.0,3.38,"15,963.0",836.2496908625023,895.2294263790446,841.7194999999999,910.4729999999998,841.7194999999999,935.8858858843657,747.5531141156341,0.22374766388177014,38.24440377305364,-37.80611819050762,-36.29520241208887
2008-01-30,843.1,844.95,848.88,843.1,13930.0,3.88,"15,970.0",836.9021012565498,893.1851351484938,837.8209999999999,907.36,837.8209999999999,924.2972236626018,751.344776337398,0.2064312631519189,48.78685557141365,-32.64490562956064,-35.56514305558322
2008-01-31,844.11,831.74,844.11,826.03,17330.0,0.12,"15,965.0",837.5885678035452,891.2606200446314,834.6139999999999,904.5718,834.6139999999999,914.6071082294438,754.620891770556,0.19168887229172749,46.99906333309317,-28.14862905754171,-34.08184025597492
2008-02-01,859.62,854.15,859.62,852.32,15360.0,1.84,"15,965.0",839.6867994413027,890.0198114154302,832.4405,902.3344000000001,832.4405,906.760742896586,758.1202571034141,0.17855989202011652,53.40626372018147,-23.06785819276854,-31.879043843333644
2008-02-12,841.23,857.02,857.02,840.5,6560.0,-2.14,"15,955.0",839.8337709230834,888.1064854775702,830.1479999999999,899.6156,830.1479999999999,900.0701930283349,760.225806971665,0.16845717396978602,56.24181243738922,-20.291324230991677,-29.561499920865252
2008-02-13,817.86,830.54,830.77,817.86,8109.999999999999,-2.78,"15,955.0",837.7410308351707,885.351721341195,826.354,896.4544000000001,826.354,889.6701671878947,763.0378328121054,0.15324223562273462,44.25855822851792,-19.749010452038306,-27.599002027099864
2008-02-14,823.46,824.34,832.66,823.46,9040.0,0.68,"15,945.0",836.3809326603925,882.9245950140893,823.6065000000001,893.096,823.6065000000001,881.9882272332179,765.2247727667823,0.1417709239381132,47.83481862683571,-18.65233714428814,-25.809669050537522
2008-02-15,816.03,821.0,821.03,813.89,5840.0,-0.9,"15,945.0",834.4427485974979,880.3012775625564,821.9045,889.655,821.9045,879.0086049220139,764.8003950779861,0.13895557189920216,43.34905660377359,-18.173264471329503,-24.28238813469592
2008-02-18,782.57,784.8,786.45,780.78,14530.0,-4.1,"15,946.0",829.5024868263076,876.4686784424562,817.9945,885.615,817.9945,874.6004102270124,761.3885897729876,0.13840168907495679,39.879285178902535,-20.25999369369731,-23.477909246496203
2008-02-19,776.79,764.42,780.91,764.17,14490.0,-0.74,"15,942.0",824.482249985707,872.5597106603991,814.784,881.5490000000001,814.784,873.1521594526652,756.4158405473348,0.14327271878845232,43.36207266332088,-22.125095008159747,-23.20734639882891
2008-02-20,744.92,775.3,775.93,744.92,12810.0,-4.1,"15,945.0",816.9048928442111,867.5542318109717,811.5885000000001,877.0003999999999,811.5885000000001,877.7999692799333,745.3770307200668,0.16316512439477204,43.211934684107035,-25.876555069255232,-23.741188132914175
2008-02-21,710.45,711.78,712.27,710.17,20130.0,-4.63,"15,935.0",806.7663316209529,861.3932815438749,804.8075,871.4502,804.8075,882.8684569840145,726.7465430159855,0.19398665391168576,39.509888220120395,-31.270587253085182,-25.247067956948378
2008-02-22,687.1,678.32,687.1,677.79,16379.999999999998,-3.29,"15,935.0",795.369538133243,854.5582508950955,797.472,865.4140000000001,797.472,890.2443939428737,704.6996060571263,0.23266621008104033,33.36326225215116,-37.00299893838667,-27.598254153236038
2008-02-25,715.04,706.0,715.25,706.0,23910.0,4.07,"15,935.0",787.719105930077,849.0869469384251,790.8715,860.1906000000001,790.8715,887.4962550878473,694.2467449121526,0.24435007479178944,37.76597603158519,-38.84368616831364,-29.84734055625156
2008-02-26,692.91,714.86,714.86,692.83,13420.0,-3.09,"15,935.0",778.6896672700698,842.962360783977,783.8230000000001,854.5595999999999,783.8230000000001,887.544010428011,680.1019895719892,0.26465416408554204,28.938963804116383,-41.60851307303358,-32.199575059607966
2008-02-27,686.49,681.45,704.67,681.35,11100.0,-0.93,"15,935.0",769.9087465776822,836.8261897728406,777.7605000000001,848.7968,777.7605000000001,889.4624906480358,666.0585093519644,0.2872400710708134,19.4990846414521,-43.81265366136927,-34.522190779960226
2008-02-28,678.12,687.75,688.7,677.8,10960.0,-1.22,"15,932.0",761.1669611893316,830.6024176248861,772.8325,843.1896,772.8325,893.1029828599496,652.5620171400503,0.3112459242072497,18.573213677155508,-45.70794724298423,-36.75934207256503
2008-02-29,663.3,670.49,672.15,661.75,12890.0,-2.19,"15,930.0",751.8462982189191,824.0415385023416,767.7909999999999,837.6348000000002,767.7909999999999,897.6670531227132,637.9149468772866,0.3383109547330284,12.73348519362186,-47.85419780130951,-38.97831321831393
2008-03-03,635.24,646.08,646.31,634.22,12250.0,-4.23,"15,926.0",740.7409364837839,816.637556600289,760.751,831.4132000000001,760.751,903.3822789050924,618.1197210949075,0.37497493635918316,12.282564910096312,-51.22879071394266,-41.42840871743968
2008-03-04,608.88,608.05,608.88,606.1,21830.0,-4.15,"15,922.0",728.1827520567568,808.4902014394934,751.9415,824.9836,751.9415,909.2569586408006,594.6260413591995,0.41842472756404736,12.149532710280354,-55.39169068009164,-44.22106510997008
2008-03-05,583.45,581.19,583.45,580.4,12210.0,-4.18,"15,917.0",714.3986804323039,799.6650955006897,740.5335,818.2108000000001,740.5335,912.0775318831694,568.9894681168306,0.4632985054239123,9.442698300043915,-60.05058164297088,-47.38696841657024
