Date,Price,Open,High,Low,Vol.,Change %
2025-03-12,"1,334.41","1,332.54","1,342.91","1,331.75",942.05M,0.14%
2025-03-13,"1,326.27","1,334.41","1,340.91","1,324.87",1.07B,-0.61%
2025-03-14,"1,326.15","1,326.27","1,333.32","1,324.30",1.02B,-0.01%
2025-03-17,"1,336.26","1,330.62","1,336.26","1,329.05",971.32M,0.76%
2025-03-18,"1,330.97","1,336.26","1,341.65","1,330.97",903.37M,-0.40%
2025-03-19,"1,324.63","1,330.97","1,330.97","1,320.85",949.33M,-0.48%
2025-03-20,"1,323.93","1,324.63","1,332.41","1,316.11",918.93M,-0.05%
2025-03-21,"1,321.88","1,323.93","1,325.22","1,320.67",805.38M,-0.15%
2025-03-24,"1,330.32","1,322.90","1,330.32","1,316.73",926.62M,0.64%
2025-03-25,"1,331.92","1,330.32","1,337.60","1,329.81",1.02B,0.12%
2025-03-26,"1,326.09","1,331.92","1,338.55","1,323.69",834.63M,-0.44%
2025-03-27,"1,323.81","1,326.09","1,328.82","1,323.01",672.32M,-0.17%
2025-03-28,"1,317.46","1,324.42","1,325.34","1,315.72",739.65M,-0.48%
2025-03-31,"1,306.86","1,317.46","1,317.46","1,304.10",867.81M,-0.80%
2025-04-01,"1,317.33","1,313.03","1,317.46","1,308.06",620.03M,0.80%
2025-04-02,"1,317.83","1,317.33","1,324.46","1,317.33",849.31M,0.04%
2025-04-03,"1,229.84","1,272.87","1,277.90","1,229.41",1.76B,-6.68%
2025-04-04,"1,210.67","1,229.84","1,229.84","1,158.17",1.99B,-1.56%
2025-04-08,"1,132.79","1,210.67","1,210.67","1,130.98",1.16B,-6.43%
2025-04-09,"1,094.30","1,132.79","1,141.35","1,073.61",1.60B,-3.40%
2025-04-10,"1,168.34","1,094.30","1,168.40","1,094.30",369.96M,6.77%
2025-04-11,"1,222.46","1,168.34","1,222.46","1,168.34",1.73B,4.63%
2025-04-14,"1,241.44","1,235.01","1,242.94","1,226.06",1.04B,1.55%
2025-04-15,"1,227.79","1,241.44","1,246.21","1,221.75",1.07B,-1.10%
2025-04-16,"1,210.30","1,227.79","1,233.84","1,205.93",818.93M,-1.42%
2025-04-17,"1,217.25","1,210.30","1,217.25","1,197.50",807.72M,0.57%
2025-04-18,"1,219.12","1,228.37","1,234.67","1,219.12",1.07B,0.15%
2025-04-21,"1,207.07","1,219.12","1,222.77","1,201.63",880.86M,-0.99%
2025-04-22,"1,197.13","1,207.07","1,207.07","1,136.98",1.70B,-0.82%
2025-04-23,"1,211.00","1,197.13","1,216.28","1,197.13",855.21M,1.16%
2025-04-24,"1,223.35","1,214.78","1,224.66","1,210.37",798.64M,1.02%
2025-04-25,"1,229.23","1,223.35","1,230.72","1,220.67",863.02M,0.48%
2025-04-28,"1,226.80","1,234.30","1,234.30","1,222.56",679.79M,-0.20%
2025-04-29,"1,226.30","1,226.80","1,229.10","1,222.30",675.96M,-0.04%
2025-05-05,"1,240.05","1,226.30","1,241.51","1,226.30",562.29M,1.12%
2025-05-06,"1,241.95","1,240.05","1,251.02","1,240.05",723.04M,0.15%
2025-05-07,"1,250.37","1,241.95","1,250.79","1,240.20",696.10M,0.68%
2025-05-08,"1,269.80","1,250.37","1,271.44","1,250.37",780.07M,1.55%
2025-05-09,"1,267.30","1,269.80","1,279.61","1,264.87",693.91M,-0.20%
2025-05-12,"1,283.26","1,267.30","1,283.86","1,267.30",831.86M,1.26%
2025-05-13,"1,293.43","1,283.26","1,293.70","1,283.26",883.81M,0.79%
2025-05-14,"1,309.73","1,293.43","1,310.57","1,292.34",915.94M,1.26%
2025-05-15,"1,313.20","1,309.73","1,316.16","1,301.61",1.05B,0.26%
2025-05-16,"1,301.39","1,313.20","1,318.03","1,299.55",849.81M,-0.90%
2025-05-19,"1,296.29","1,301.39","1,306.20","1,291.66",829.02M,-0.39%
2025-05-20,"1,315.15","1,296.29","1,316.67","1,296.29",856.90M,1.45%
2025-05-21,"1,323.05","1,315.15","1,331.60","1,313.13",989.95M,0.60%
2025-05-22,"1,313.84","1,323.05","1,331.93","1,312.80",1.12B,-0.70%
2025-05-23,"1,314.46","1,313.84","1,320.07","1,308.62",641.20M,0.05%
2025-05-26,"1,332.51","1,314.46","1,332.51","1,288.86",959.63M,1.37%
2025-05-27,"1,339.81","1,332.51","1,339.81","1,329.60",1.05B,0.55%
2025-05-28,"1,341.87","1,339.81","1,348.05","1,337.18",898.55M,0.15%
2025-05-29,"1,341.86","1,341.87","1,348.31","1,335.62",894.92M,0.00%
2025-05-30,"1,332.60","1,341.86","1,345.78","1,328.69",910.32M,-0.69%
2025-06-02,"1,336.30","1,332.60","1,336.33","1,322.95",860.23M,0.28%
2025-06-03,"1,347.25","1,336.30","1,350.89","1,336.30",1.03B,0.82%
2025-06-04,"1,345.74","1,347.25","1,351.14","1,341.53",952.31M,-0.11%
2025-06-05,"1,342.09","1,345.74","1,347.49","1,336.11",756.61M,-0.27%
2025-06-06,"1,329.89","1,342.09","1,344.92","1,325.45",900.45M,-0.91%
2025-06-09,"1,310.57","1,329.89","1,331.56","1,309.05",718.35M,-1.45%
2025-06-10,"1,316.23","1,310.57","1,323.61","1,299.94",702.73M,0.43%
2025-06-11,"1,315.20","1,316.23","1,322.07","1,306.25",539.56M,-0.08%
2025-06-12,"1,322.99","1,315.20","1,326.03","1,308.63",810.97M,0.59%
2025-06-13,"1,315.49","1,322.99","1,326.62","1,304.12",1.16B,-0.57%
2025-06-16,"1,338.11","1,315.49","1,338.66","1,307.37",778.08M,1.72%
2025-06-17,"1,347.69","1,338.11","1,353.01","1,338.11",762.36M,0.72%
2025-06-18,"1,346.83","1,347.69","1,353.99","1,341.64",766.36M,-0.06%
2025-06-19,"1,352.04","1,346.83","1,353.96","1,342.08",650.85M,0.39%
2025-06-20,"1,349.35","1,352.04","1,356.78","1,342.31",778.28M,-0.20%
2025-06-23,"1,358.18","1,349.35","1,358.26","1,338.49",734.13M,0.65%
2025-06-24,"1,366.77","1,358.18","1,371.24","1,355.53",881.51M,0.63%
2025-06-25,"1,366.75","1,366.77","1,371.57","1,364.09",733.11M,0.00%
2025-06-26,"1,365.67","1,366.75","1,372.74","1,360.78",598.74M,-0.08%
2025-06-27,"1,371.44","1,365.67","1,373.28","1,362.09",677.78M,0.42%
2025-06-30,"1,376.07","1,371.44","1,377.30","1,371.44",636.41M,0.34%
2025-07-01,"1,377.84","1,376.07","1,382.16","1,369.74",725.24M,0.13%
2025-07-02,"1,384.59","1,377.84","1,384.72","1,372.27",848.89M,0.49%
2025-07-03,"1,381.96","1,384.59","1,392.39","1,377.06",1.32B,-0.19%
2025-07-04,"1,386.97","1,381.96","1,388.04","1,379.40",834.92M,0.36%
2025-07-07,"1,402.06","1,386.97","1,402.32","1,386.97",1.23B,1.09%
2025-07-08,"1,415.46","1,402.06","1,415.65","1,400.79",1.17B,0.96%
2025-07-09,"1,431.32","1,415.46","1,432.29","1,415.46",1.43B,1.12%
2025-07-10,"1,445.64","1,431.32","1,446.16","1,431.32",1.07B,1.00%
2025-07-11,"1,457.76","1,445.64","1,463.91","1,445.64",1.23B,0.84%
